seq_id,ct10_id,municipal,nhd,county,years,pop,fi_p,unemp_p,pov_p,mhi,aa_p,lat_p,homeown_p,fi_num,snapbelowp,snapabovep,cost_index,short_week,short_year,weightcost,meal_gap,omad_goal,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
317,25009216100,Wenham,,Essex,2015,5092,6.1,6.6,2.7,109250,1.8,2,89.2,310,77.3,22.7,1.138,19.77,186000,3.34,55800,18600,1,4875,1358,0,1253,0.2570256,0,0,0,0,0,0,3.7,146875,1,1,1,1,1,0,0,0,3503.302743,4517.069689,3503.302743,673.7150577,762.5185841,673.7150577,4517.069689,0.926578398,762.5185841,0.156414069,895.5048332,0.183693299,539.9426336,0.110757463,4315.230536,0.885175495,29.16687426,0.005982949,80.99999884,0.016615384,3.999999998,0.000820513,5.67227016,0.001163543,81.99999937,0.016820513,91.55012534,0.018779513,44.06647773,0.032449542,36.81767247,0.027111688,3503.302743,0.718626204,673.7150577,0.138197961,652.7179037,0.133890852,316.3656928,0.064895527,3316.171152,0.680240236,27.99999933,0.00574359,76.62116544,0.015717162,3.999999998,0.000820513,4.989594978,0.001023507,73.52082384,0.015081195,82.9316168,0.017011614,32.23849412,0.023739686,24.09283646,0.017741411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,976,649,4671,30,82,4,6,82,95,47,42
318,25009217100,Beverly,,Essex,2015,7829,11,9.9,2.9,87135,3,2.4,63.4,860,77.3,22.7,1.138,19.77,517000,3.34,154700,51600,1,7291,2901,0,213,0.0292141,0,0,0,0,0,0,4.9,100662,1,1,1,1,1,0,0,0,1691.941953,3830.620943,1691.941953,207.0735796,500.7542842,207.0735796,3830.620943,0.525390336,500.7542842,0.068681153,871.7249498,0.119561782,670.7622271,0.09199866,3557.888982,0.487983676,97.39118981,0.013357727,82.52981056,0.011319409,2.525402628,0.000346373,2.32093475,0.000318329,87.96463952,0.012064825,129.8614661,0.017811201,91.06171601,0.031389768,71.93908746,0.024798031,1691.941953,0.23205897,207.0735796,0.028401259,422.5330151,0.057952683,232.4043413,0.03187551,1573.931475,0.215873196,45.4476082,0.006233385,40.88697594,0.005607869,0.280174706,3.84E-05,0.999999978,0.000137155,30.39571393,0.004168936,52.95356509,0.007262867,27.70547353,0.009550318,28.29507351,0.009753559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,873,1539,1319,6822,134,163,3,3,166,237,221,149
319,25009217201,Beverly,,Essex,2015,4229,10,6.9,6.1,69605,2.3,4.1,64,420,77.3,22.7,1.138,19.77,254000,3.34,75900,25300,1,4218,1761,0,17,0.0040303,0,0,0,0,0,0,7.3,98116,0,1,0,1,0,0,0,0,52.95985343,2619.388744,52.95985343,14.40875416,547.4927146,14.40875416,2619.388744,0.621002547,547.4927146,0.129799126,564.0798143,0.133731582,376.4327405,0.089244367,2407.774148,0.570833131,65.16819853,0.015450023,47.21803551,0.011194413,1,0.000237079,1.503538506,0.000356458,96.72483988,0.022931446,127.2067652,0.030158076,74.35853669,0.042225177,159.6409878,0.090653599,52.95985343,0.012555679,14.40875416,0.003416016,13.64468377,0.003234871,8.057521896,0.001910271,48.77609279,0.011563796,1.772003196,0.000420105,0.328694612,7.79E-05,0,0,0,0,2.083061963,0.000493851,4.553241193,0.001079479,2.162216514,0.001227834,2.9567077,0.001678994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815,905,661,3937,80,72,2,2,125,156,116,255
320,25009217202,Beverly,,Essex,2015,3424,6.7,5.4,3.4,90357,0.6,1.1,82.6,230,77.3,22.7,1.138,19.77,138000,3.34,41200,13700,1,3491,1398,0,0,0,0,0,0,0,0,0,1.4,112452,1,1,1,1,1,0,0,0,767.9357539,2659.289293,767.9357539,96.1779021,330.1439465,96.1779021,2659.289293,0.761755741,330.1439465,0.094570022,522.1518555,0.149570855,380.3382801,0.108948233,2577.00893,0.738186459,8.943347365,0.00256183,34.99999981,0.010025781,0,0,0.999999981,0.000286451,37.33703596,0.010695227,29.0329693,0.008316519,34.16296176,0.024437026,21.20763844,0.015169985,767.9357539,0.219975868,96.1779021,0.027550244,153.9611448,0.044102304,127.2152977,0.036440933,742.4532216,0.212676374,2.684194326,0.00076889,9.72362431,0.002785341,0,0,0,0,13.07472851,0.003745267,7.883607504,0.002258266,15.40880319,0.011022034,6.063238958,0.004337081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,683,560,3379,16,49,0,1,46,45,63,29
321,25009217300,Beverly,,Essex,2015,4565,15.1,9.8,16.2,45543,1.6,6.7,50.8,690,77.3,22.7,1.138,19.77,413000,3.34,123800,41300,1,4504,1862,0,7,0.0015542,0,1,0,0,0,1,14.9,71250,0,1,0,1,0,0,0,0,0,798.9278162,0,0,263.2887518,0,798.9278162,0.177381842,263.2887518,0.05845665,215.4007055,0.047824313,102.266855,0.022705785,680.0072366,0.150978516,36.8780833,0.008187852,17.60460687,0.00390866,0,0,4.394330426,0.000975651,60.04354873,0.013331161,82.66451014,0.018353577,32.16319777,0.017273468,59.05406986,0.031715397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415,1052,496,3861,148,102,13,20,360,402,135,345
322,25009217400,Beverly,,Essex,2015,5560,14.1,4.9,14.6,55781,2.8,4.4,36.1,780,77.3,22.7,1.138,19.77,470000,3.34,140800,46900,1,5218,2718,0,63,0.0120736,1,1,1,1,1,1,18,68594,1,1,1,1,1,0,0,1,766.4582178,4129.942288,766.4582178,215.707629,1377.842266,215.707629,4129.942288,0.791479932,1377.842266,0.264055628,542.8380267,0.104031818,390.461241,0.074829674,3685.750363,0.706353078,127.0127547,0.024341272,95.06270328,0.018218226,3.237379648,0.000620425,10.3508908,0.001983689,208.5282263,0.039963248,204.0449832,0.03910406,369.3822452,0.135902224,377.3115606,0.138819559,766.4582178,0.146887355,215.707629,0.041339139,115.6793829,0.022169295,90.6765354,0.017377642,716.8516006,0.137380529,17.39324469,0.003333316,7.782983157,0.001491564,1.719882905,0.000329606,3.539466482,0.000678319,19.171043,0.003674021,28.65739065,0.005492026,27.53744405,0.01013151,69.59944139,0.025606858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,697,558,4651,161,119,4,11,272,254,552,469
323,25009217500,Beverly,,Essex,2015,6419,9.5,3.9,9.9,71994,0.5,5.3,58.1,610,77.3,22.7,1.138,19.77,366000,3.34,109500,36500,1,6101,2582,0,209,0.0342567,0,0,0,0,1,0,10.6,97057,1,1,1,1,1,0,0,1,1630.478088,5939.338794,1630.478088,271.6764574,1058.425177,271.6764574,5939.338794,0.973502507,1058.425177,0.173483884,1116.124436,0.182941229,803.8966032,0.131764728,5685.443786,0.931887196,47.93571543,0.007857026,61.99999972,0.010162268,0,0,11.66212969,0.001911511,132.2971739,0.021684506,152.4463239,0.024987104,306.4970562,0.118705289,217.788331,0.084348695,1630.478088,0.267247679,271.6764574,0.044529824,335.567672,0.055002077,265.9701514,0.043594518,1574.313115,0.258041815,2.982154377,0.000488798,20.46579336,0.003354498,0,0,1.546101086,0.000253418,31.1709269,0.00510915,36.86332221,0.006042177,51.62428231,0.019993913,57.10820765,0.022117819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127,1156,819,5843,49,62,0,12,135,156,318,232
324,25009217600,Beverly; Salem,,Essex,2015,8644,7.6,5.8,4.4,92310,1.6,1.4,78.3,660,77.3,22.7,1.138,19.77,394000,3.34,118000,39300,1,8679,2628,0,2005,0.2310174,0,0,0,0,1,0,3.6,132964,1,1,1,1,1,0,0,1,6610.126782,7457.643143,6610.126782,864.8779766,952.6940762,864.8779766,7457.643143,0.859274472,952.6940762,0.109770028,1406.346416,0.162040145,1196.344909,0.137843635,7198.811418,0.829451713,56.68693319,0.006531505,97.93325863,0.011283933,0.999999974,0.000115221,11.82629557,0.001362633,91.38524171,0.010529467,136.0465871,0.015675376,180.8439597,0.068814292,112.4873458,0.042803404,6610.126782,0.761623088,864.8779766,0.099651801,1247.953111,0.143789966,1082.857023,0.124767487,6381.989629,0.735336978,50.92747476,0.005867897,90.18215514,0.010390846,0.798438616,9.20E-05,10.36993908,0.001194831,75.85915133,0.008740541,122.0234167,0.014059617,178.8177319,0.068043277,99.94883987,0.038032283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,788,1652,1370,8375,59,119,1,13,112,147,178,137
325,25009218100,Manchester,,Essex,2015,5286,11.3,10,7,95243,0,1.9,65.7,600,77.3,22.7,1.138,19.77,358000,3.34,107300,35800,1,5136,2147,0,9,0.0017523,0,0,0,0,0,0,6.6,124052,1,1,1,1,1,0,0,0,1524.809946,3060.139811,1524.809946,174.5699164,346.8608003,174.5699164,3060.139811,0.595821614,346.8608003,0.067535203,769.8402784,0.14989102,588.7724374,0.114636378,2982.099971,0.580626941,3.354614945,0.000653157,31.11084722,0.006057408,0,0,9.781824657,0.001904561,33.79254967,0.006579546,40.61257144,0.007907432,54.64340024,0.025451048,50.12596145,0.023346978,1524.809946,0.296886672,174.5699164,0.03398947,385.3370455,0.075026683,272.938771,0.053142284,1490.830356,0.290270708,1.000000015,0.000194704,14.68902673,0.002860013,0,0,4.923303277,0.000958587,13.36725932,0.00260266,20.82081091,0.004053896,39.39837095,0.018350429,24.600944,0.011458288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,1215,1009,5013,7,44,0,11,61,76,83,89
326,25009220101,Rockport,,Essex,2015,4048,8.9,5.1,5.1,66151,0.2,2.3,65.2,360,77.3,22.7,1.138,19.77,216000,3.34,64700,21600,1,4003,1890,0,69,0.0172371,0,0,0,0,1,0,5.2,100543,1,1,1,1,1,0,0,1,3947.750848,4003.000014,3947.750848,809.3265667,815.8821332,809.3265667,4003.000014,1.000000003,815.8821332,0.20381767,631.0000021,0.157631777,983.0000064,0.245565827,3899.000021,0.974019491,24.00000001,0.005995503,35.00000003,0.008743442,0,0,2.000000027,0.000499625,42.99999986,0.010741944,61.00000032,0.015238571,108.9487524,0.057644843,128.7922437,0.068144044,3947.750848,0.986198064,809.3265667,0.202180007,616.703339,0.15406029,974.0098649,0.243319976,3847.017317,0.961033554,23.47736641,0.005864943,34.34670801,0.008580242,0,0,2.000000027,0.000499625,40.90946542,0.010219702,59.406515,0.014840498,107.6442094,0.056954608,127.3641888,0.06738846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,631,983,3899,24,35,0,2,43,61,108,123
327,25009220102,Rockport,,Essex,2015,3063,11.7,9.2,6.3,61971,3.5,0,70.6,360,77.3,22.7,1.138,19.77,215000,3.34,64400,21500,0,2949,1323,0,0,0,0,0,0,0,1,0,5.7,85688,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2948.999952,0.999999984,723.1450964,0.245217055,564.9999903,0.191590366,624.9999841,0.211936244,2845.99998,0.965072899,20.9999997,0.007121058,20.99999975,0.007121058,5.99999987,0.002034588,3.000000066,0.001017294,51.99999945,0.017633096,49.99999895,0.0169549,153.4372828,0.115976782,99.65207906,0.075322811,2941.069259,0.997310702,721.2757188,0.244583153,563.1216684,0.190953431,623.6434182,0.211476235,2838.382341,0.962489773,20.93043222,0.007097468,20.93043227,0.007097468,5.99999987,0.002034588,3.000000066,0.001017294,51.82608076,0.01757412,49.99999895,0.0169549,153.260202,0.115842934,99.40055819,0.075132697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,732,565,625,2846,21,21,6,3,52,50,150,105
328,25009221100,Gloucester,,Essex,2015,4471,9,7.7,6.8,85593,0.8,1.6,79.4,400,77.3,22.7,1.138,19.77,241000,3.34,72300,24100,0,4182,1777,0,0,0,0,0,0,0,0,0,6.6,106607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3846.282195,0.919723146,579.88752,0.138662726,733.2942946,0.17534536,679.5059436,0.162483487,3760.727423,0.899265285,12.39284074,0.002963377,18.49996204,0.004423712,1.968219824,0.000470641,2.000000006,0.00047824,50.69373355,0.012121888,56.4527716,0.013498989,31.13482155,0.017521003,58.7256017,0.033047609,3285.819805,0.785705357,502.5501402,0.120169809,620.932725,0.148477457,598.6975812,0.143160589,3219.435854,0.769831625,8.909765472,0.002130503,15.41236395,0.003685405,1.137454569,0.000271988,2.000000006,0.00047824,38.92436465,0.009307596,40.4470616,0.009671703,24.66376638,0.013879441,50.84940092,0.028615307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703,785,785,4088,15,19,2,2,56,58,43,66
329,25009221300,Gloucester,,Essex,2015,4450,10.2,7.9,6.6,78611,0,0.5,71.2,450,77.3,22.7,1.138,19.77,272000,3.34,81500,27200,1,4532,2030,0,18,0.0039718,0,0,0,0,0,0,6.7,90548,1,1,1,1,1,0,0,0,1149.284029,3031.360747,1149.284029,188.096273,563.4119443,188.096273,3031.360747,0.668879247,563.4119443,0.124318611,479.6019883,0.105825681,649.6511776,0.143347568,2946.525835,0.650160158,9.919977663,0.002188874,42.290879,0.009331615,0,0,2.959988851,0.000653131,29.66406093,0.006545468,43.34036059,0.009563186,95.29832297,0.046944987,92.97456578,0.045800279,1149.284029,0.253593122,188.096273,0.041504032,165.4289549,0.036502417,272.5803169,0.060145701,1122.653882,0.247717097,6.956827779,0.001535046,8.208394547,0.001811208,0,0,1.073141286,0.000236792,10.39178445,0.00229298,15.63253327,0.003449367,27.79373192,0.013691494,35.38215388,0.017429632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,743,978,4416,10,55,0,3,48,62,123,135
330,25009221400,Gloucester,,Essex,2015,3292,13.4,8.6,7.2,50451,6.3,2.9,53.3,440,77.3,22.7,1.138,19.77,265000,3.34,79200,26400,1,3221,1379,0,39,0.012108,0,1,0,0,0,1,9.4,60938,0,1,0,1,0,0,0,0,0,1384.358906,0,0,559.5037096,0,1384.358906,0.42979165,559.5037096,0.17370497,259.9925878,0.080717972,178.1975435,0.055323671,1211.902731,0.37625046,26.66076816,0.008277171,16.36134643,0.005079586,8.000000075,0.002483701,1.99999994,0.000620925,119.4340685,0.03707981,102.2401563,0.031741744,91.65965944,0.066468208,45.40048925,0.032922762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1096,629,376,2957,46,26,10,3,179,166,187,98
331,25009221500,Gloucester,,Essex,2015,2850,20.3,13.9,13.6,37123,1.6,1.9,25.3,580,77.3,22.7,1.138,19.77,347000,3.34,103900,34600,1,2923,1550,0,106,0.0362641,0,0,0,0,0,1,16.5,52759,0,0,0,0,0,0,0,0,0,206.0576791,0,0,69.53536518,0,206.0576791,0.070495272,69.53536518,0.02378904,32.81759295,0.011227367,32.55154213,0.011136347,198.1520503,0.067790643,3.00000003,0.001026343,0.263609387,9.02E-05,1.186242253,0.00040583,0,0,3.455779957,0.001182272,7.401342737,0.002532105,22.04759225,0.014224253,21.48185888,0.013859264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,425,689,2771,32,30,9,6,75,146,376,294
332,25009221600,Gloucester,,Essex,2015,2619,14.6,10.4,15.6,46250,3.7,11.6,50.1,380,77.3,22.7,1.138,19.77,229000,3.34,68700,22900,1,2448,981,0,0,0,0,1,0,0,0,1,14.8,51033,0,1,0,1,0,0,0,0,0,642.4070621,0,0,370.4595807,0,642.4070621,0.262421186,370.4595807,0.151331528,252.5613826,0.103170499,43.81037114,0.017896393,531.2167315,0.217000299,36.49416,0.014907745,2.000000089,0.000816994,0,0,1.999999948,0.000816993,70.69616341,0.028879152,101.5900379,0.041499198,60.3360536,0.061504642,45.38237431,0.04626134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,924,675,292,2258,52,10,1,3,124,157,175,204
333,25009221700,Gloucester,,Essex,2015,2282,11.3,4.8,7.7,46367,0.8,0.9,53.7,260,77.3,22.7,1.138,19.77,155000,3.34,46300,15400,1,2840,1236,0,63,0.0221831,0,0,0,0,0,1,12.2,60862,0,0,0,0,0,0,0,0,0,120.7583768,0,0,47.58415157,0,120.7583768,0.042520555,47.58415157,0.016754983,22.80836514,0.008031114,21.30174366,0.007500614,117.1643658,0.041255058,0.177334072,6.24E-05,0.148746803,5.24E-05,0,0,0.532002201,0.000187325,2.735927414,0.000963355,1.45307029,0.000511644,6.092032321,0.004928829,2.146737112,0.001736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,549,466,2674,30,34,4,6,92,91,126,47
334,25009221800,Gloucester,,Essex,2015,1804,7.1,5.7,5.7,82734,0.2,0.4,88.3,130,77.3,22.7,1.138,19.77,77000,3.34,23000,7700,1,1773,640,0,224,0.1263395,0,0,0,0,0,0,5.6,89688,1,1,1,1,1,0,0,0,864.7596333,1772.999996,864.7596333,138.1653768,245.1890659,138.1653768,1772.999996,0.999999998,245.1890659,0.138290505,239.0000012,0.134799775,497.9999942,0.280879861,1738.999995,0.98082346,2.999999955,0.001692047,18.00000027,0.010152284,0,0,0,0,13.00000025,0.007332205,7.00000007,0.003948111,5.705645157,0.008915071,13.7067546,0.021416804,864.7596333,0.48773809,138.1653768,0.077927454,127.5584098,0.071944958,167.3398962,0.094382344,851.4536875,0.480233326,0,0,9.17453943,0.005174585,0,0,0,0,4.131407468,0.002330179,3.724061656,0.00210043,1.333671222,0.002083861,7.789229911,0.012170672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,239,498,1739,3,18,0,0,13,7,5,13
335,25009221901,Gloucester,,Essex,2015,3537,12.5,10.7,8.8,83636,0.3,0.4,66.9,440,77.3,22.7,1.138,19.77,265000,3.34,79400,26500,0,3419,1419,0,0,0,0,0,0,0,0,0,6.7,103750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3416.357511,0.999227116,714.9092302,0.209098927,654.413204,0.191404856,558.446436,0.163336191,3339.374743,0.976710951,3.999999961,0.001169933,31.98274121,0.009354414,0,0,7.999999963,0.002339865,32.9999993,0.009651945,38.96548246,0.011396748,58.25003346,0.041050059,31.06491801,0.02189212,3044.263831,0.890395973,633.1933568,0.185198408,573.8327269,0.167836422,492.3792789,0.144012658,2984.771236,0.872995389,3.068083689,0.000897363,23.76911082,0.006952065,0,0,7.884007518,0.00230594,24.77136735,0.007245208,33.25223526,0.00972572,54.176138,0.038179097,27.78664468,0.01958185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,655,559,3342,4,32,0,8,33,39,58,31
336,25009221902,Gloucester,,Essex,2015,4094,13.3,10.7,12.4,67847,2.1,0.4,72,540,77.3,22.7,1.138,19.77,327000,3.34,97800,32600,0,3451,1474,0,0,0,0,0,0,0,0,0,12,87500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437.395245,0.996057735,825.1591613,0.239107262,652.0564631,0.188947106,454.0564618,0.131572432,3289.395237,0.953171613,47.00000074,0.013619241,34.00000004,0.009852217,0,0,8.999999997,0.00260794,58.0000006,0.016806723,61.00000058,0.017676036,79.8564948,0.054176726,119.1511473,0.080835242,2807.99723,0.813676392,719.3038536,0.208433455,543.2019438,0.157404214,386.8808896,0.112106894,2730.368759,0.791181907,23.14830836,0.00670771,17.00000004,0.004926108,0,0,6.00926919,0.001741312,31.47088981,0.009119354,37.83277224,0.010962843,48.28360404,0.032756855,91.70024969,0.062211838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1018,654,456,3303,47,34,0,9,58,61,82,129
337,25009222100,Essex,,Essex,2015,3608,8.4,5.1,6.5,92396,0.4,0.7,71.7,300,77.3,22.7,1.138,19.77,182000,3.34,54400,18100,1,3504,1402,0,0,0,0,0,0,0,0,0,3.7,107788,1,1,1,1,1,0,0,0,3504.000078,3504.000078,3504.000078,506.6544663,506.6544663,506.6544663,3504.000078,1.000000022,506.6544663,0.14459317,823.000016,0.234874434,490.0000094,0.139840185,3406.000054,0.972031979,12.0000002,0.003424658,35.00000056,0.009988585,0.999999987,0.000285388,3.000000133,0.000856164,47.00000131,0.013413242,46.00000093,0.013127854,42.9444889,0.030630877,69.04925191,0.049250536,3504.000078,1.000000022,506.6544663,0.14459317,823.000016,0.234874434,490.0000094,0.139840185,3406.000054,0.972031979,12.0000002,0.003424658,35.00000056,0.009988585,0.999999987,0.000285388,3.000000133,0.000856164,47.00000131,0.013413242,46.00000093,0.013127854,42.9444889,0.030630877,69.04925191,0.049250536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537,823,490,3406,12,35,1,3,47,46,44,69
338,25009223100,Ipswich,,Essex,2015,4290,12.2,9,10.6,62335,3.6,2.4,69.3,520,77.3,22.7,1.138,19.77,314000,3.34,94000,31300,1,3880,1629,0,122,0.0314433,0,0,0,0,0,0,9.2,83456,1,1,1,1,1,0,0,0,3513.96819,3777.520436,3513.96819,703.2595813,758.84856,703.2595813,3777.520436,0.973587741,758.84856,0.195579526,720.9732289,0.185817842,850.5350712,0.21921007,3638.624599,0.937789845,25.89932447,0.006675084,35.99999977,0.00927835,0,0,4.000000041,0.001030928,72.99650939,0.018813533,54.76416247,0.014114475,74.41261689,0.045679937,64.34229181,0.039498031,3513.96819,0.905661905,703.2595813,0.181252469,659.1845384,0.169892922,804.4223465,0.207325347,3386.137856,0.872715942,23.42093619,0.006036324,33.70256297,0.008686228,0,0,4.000000041,0.001030928,66.70683233,0.017192483,47.52435578,0.012248545,73.42109969,0.045071271,60.58419459,0.037191034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,841,744,868,3738,26,36,0,4,76,57,79,72
